ax,ay,az,gx,gy,gz,mx,my,mz,lax,lay,laz,q1,q2,q3,q4
-0.02740478,-0.04641723,-0.03314208,0.00315094,-0.0006914139,0.001968384,0.5137747,0.306835,0.764556,-0.0005760193,-0.0009412766,0.0003013611,0.4329568,-0.481734,0.7317639,-0.2121358
-0.02719116,-0.04696654,-0.03210448,0.003364563,-0.0006303787,0.001571655,0.5137747,0.306835,0.764556,-0.0003471375,-0.001475334,0.001307487,0.4331807,-0.4815357,0.7317197,-0.2122812
-0.02716064,-0.04638671,-0.03237914,0.003242493,-0.0004777908,0.00151062,0.5137747,0.306835,0.764556,-0.0003032684,-0.0008831024,0.001004219,0.4333808,-0.4813434,0.731689,-0.2124148
-0.02728271,-0.04699706,-0.03149413,0.00302887,-0.0002336502,0.00151062,0.4837747,0.3278351,0.7615558,-0.000412941,-0.001479149,0.001859665,0.4335814,-0.4811485,0.7316555,-0.2125624
-0.02737426,-0.04742431,-0.03167724,0.00327301,-0.0005998611,0.00151062,0.4837747,0.3278351,0.7615558,-0.0004901886,-0.001891136,0.001643181,0.4338104,-0.4809529,0.7316043,-0.212714
-0.02770996,-0.04772948,-0.03256225,0.003089905,-0.0003557205,0.001480103,0.4837747,0.3278351,0.7615558,-0.0008125305,-0.002182007,0.0007295609,0.4340068,-0.4807639,0.7315708,-0.2128556
-0.02621459,-0.04788207,-0.03173827,0.003242493,-0.0005083084,0.001907349,0.4687747,0.3338352,0.7675558,0.0006952286,-0.002319336,0.001522064,0.4342159,-0.4805627,0.7315304,-0.2130225
-0.02688598,-0.04760741,-0.0324707,0.00302887,-0.0002641678,0.001693726,0.4687747,0.3338352,0.7675558,3.433228e-05,-0.002031326,0.0007619858,0.4343942,-0.4803725,0.7315067,-0.2131694
-0.02642822,-0.04714965,-0.03268432,0.00302887,-0.0004167557,0.001815796,0.4687747,0.3338352,0.7675558,0.0005044937,-0.001561165,0.0005226135,0.434568,-0.4801844,0.7314877,-0.2133042
-0.02664184,-0.04867553,-0.03262328,0.002754211,-0.0001726151,0.00151062,0.4897745,0.3308353,0.764556,0.0002975464,-0.003072739,0.0005578995,0.4347248,-0.4800194,0.7314557,-0.2134659
-0.02679443,-0.04763793,-0.03231811,0.002754211,3.910065e-05,0.001968384,0.4897745,0.3308353,0.764556,0.0001564026,-0.002024651,0.0008392334,0.4348798,-0.4798189,0.7314552,-0.2136022
-0.02630615,-0.04772948,-0.03219604,0.002693176,-0.0002946854,0.001754761,0.4897745,0.3308353,0.764556,0.0006551743,-0.002103806,0.0009355545,0.435042,-0.4796438,0.7314332,-0.2137409
-0.02578735,-0.04751586,-0.03158569,0.002784729,-2.002716e-05,0.001998901,0.4837747,0.3338352,0.7675558,0.00118351,-0.001876831,0.001521111,0.4351981,-0.4794497,0.7314217,-0.2138977
-0.02651977,-0.04748534,-0.03140258,0.002693176,-0.0001726151,0.002212524,0.4837747,0.3338352,0.7675558,0.0004644394,-0.001835823,0.001677513,0.4353777,-0.4792388,0.7314158,-0.214025
-0.02661132,-0.04705809,-0.03070068,0.002204895,-0.0002031326,0.002456665,0.4837747,0.3338352,0.7675558,0.0003910065,-0.001400948,0.002355576,0.4355579,-0.4790242,0.7314231,-0.2141136
-0.02777099,-0.04711913,-0.03079223,0.002510071,0.000161171,0.0025177,0.4807745,0.3308353,0.7885559,-0.000749588,-0.001455307,0.002238274,0.4357465,-0.4787765,0.7314447,-0.2142106
-0.02816772,-0.04736327,-0.03063964,0.002632141,0.0005578995,0.002304077,0.4807745,0.3308353,0.7885559,-0.001130104,-0.001690865,0.002364159,0.4359238,-0.478525,0.7314672,-0.2143347
-0.02764892,-0.04721068,-0.032135,0.00226593,0.000954628,0.002182007,0.4807745,0.3308353,0.7885559,-0.0005998611,-0.001532555,0.0008525848,0.4360235,-0.4783027,0.7315199,-0.2144483
-0.02780151,-0.0479431,-0.03210448,0.002326965,0.001534462,0.002304077,0.4717746,0.3458353,0.779556,-0.000743866,-0.002258301,0.00086689,0.4361012,-0.478062,0.7315886,-0.2145927
-0.0276184,-0.04714965,-0.03149413,0.002235413,0.001198769,0.002243042,0.4717746,0.3458353,0.779556,-0.0005502701,-0.001458168,0.001460075,0.4361982,-0.4778295,0.7316461,-0.214717
-0.02838134,-0.04748534,-0.03128051,0.001991272,0.001778603,0.002090454,0.4717746,0.3458353,0.779556,-0.001303673,-0.001789093,0.00165844,0.4362695,-0.477594,0.7317188,-0.2148486
-0.0276184,-0.04815673,-0.0319519,0.001777649,0.001717567,0.00227356,0.5017746,0.3188351,0.7675558,-0.0005340576,-0.002455711,0.0009746552,0.4363161,-0.4773726,0.7317975,-0.2149781
-0.02770996,-0.04824828,-0.03170776,0.001594543,0.001748085,0.001937866,0.5017746,0.3188351,0.7675558,-0.000620842,-0.002541542,0.001207352,0.4363553,-0.4771731,0.7318649,-0.2151119
-0.02798461,-0.04772948,-0.03118896,0.001441956,0.001778603,0.001693726,0.5017746,0.3188351,0.7675558,-0.0008907318,-0.002017975,0.00171566,0.4363954,-0.4769834,0.7319276,-0.2152377
-0.02737426,-0.04779052,-0.03198241,0.001472473,0.001168251,0.001693726,0.4717746,0.3458353,0.7705557,-0.0002756119,-0.002073288,0.000910759,0.4364445,-0.4768163,0.7319752,-0.2153466
-0.0269165,-0.04833983,-0.03186034,0.001533508,0.0008935928,0.001968384,0.4717746,0.3458353,0.7705557,0.0001888275,-0.002616882,0.001019478,0.4365127,-0.4766429,0.7320145,-0.2154583
-0.02697753,-0.0482788,-0.03118896,0.001228333,0.0005884171,0.001663208,0.4717746,0.3458353,0.7705557,0.0001344681,-0.002549171,0.001676559,0.4365958,-0.4764964,0.7320315,-0.2155565
-0.02664184,-0.04772948,-0.03109741,0.001106262,3.910065e-05,0.001602173,0.4507746,0.3188351,0.7825558,0.0004787445,-0.001995087,0.001752853,0.4366973,-0.4763688,0.7320333,-0.2156271
-0.02664184,-0.04779052,-0.03231811,0.001106262,-0.0004472733,0.001205444,0.4507746,0.3188351,0.7825558,0.0004854202,-0.0020504,0.0005187988,0.4367946,-0.47628,0.7320168,-0.2156818
-0.02676391,-0.04772948,-0.03176879,0.001167297,-0.0005693436,0.001296997,0.4507746,0.3188351,0.7825558,0.0003728867,-0.001982689,0.001051903,0.4369148,-0.4761809,0.731994,-0.2157346
-0.02767944,-0.04757689,-0.032135,0.001289368,-0.0006608963,0.001358032,0.4837747,0.3278351,0.7765558,-0.0005302429,-0.001826286,0.0006694794,0.437052,-0.4760664,0.7319772,-0.2157667
-0.02774047,-0.04785155,-0.03112792,0.0009231567,-0.0003862381,0.0009307861,0.4837747,0.3278351,0.7765558,-0.0005817413,-0.002094269,0.001660347,0.4371756,-0.4759766,0.7319471,-0.2158162
-0.02853393,-0.04754638,-0.03112792,0.0009841919,-0.0002336502,0.0007781982,0.4837747,0.3278351,0.7765558,-0.001364708,-0.001784325,0.001644135,0.4373016,-0.47588,0.7319216,-0.2158606
-0.02822875,-0.04769896,-0.03085327,0.001075745,3.910065e-05,0.0008087158,0.4627747,0.321835,0.7555557,-0.001051903,-0.001929283,0.00190258,0.4374167,-0.4757768,0.7318995,-0.2159296
-0.0281372,-0.04766845,-0.03082275,0.00113678,-0.0001115799,0.0007171631,0.4627747,0.321835,0.7555557,-0.0009527206,-0.001891136,0.001915932,0.4375396,-0.4756803,0.7318678,-0.2160007
-0.02752685,-0.04711913,-0.03103637,0.001075745,-5.054474e-05,0.0003814697,0.4627747,0.321835,0.7555557,-0.0003385544,-0.00133419,0.00168705,0.4376339,-0.4756114,0.7318327,-0.2160805
-0.02713012,-0.04812621,-0.03079223,0.00113678,-0.0003862381,0.0006866455,0.5137747,0.336835,0.7555557,6.389618e-05,-0.00233078,0.001913071,0.4377568,-0.4755354,0.7317828,-0.2161678
-0.02630615,-0.04788207,-0.03079223,0.001075745,-0.0006914139,0.0006256104,0.5137747,0.336835,0.7555557,0.0008916855,-0.002077103,0.001894951,0.4378783,-0.4754798,0.7317211,-0.2162525
-0.02789306,-0.04711913,-0.03134155,0.001075745,-0.0004777908,0.0003814697,0.5137747,0.336835,0.7555557,-0.0006885529,-0.001306534,0.001330376,0.4379948,-0.4754159,0.7316769,-0.2163066
-0.02777099,-0.04660033,-0.03134155,0.001228333,-0.0005693436,0.0005645752,0.5137747,0.336835,0.7555557,-0.0005578995,-0.0007810593,0.001314163,0.43812,-0.4753385,0.7316386,-0.2163527
-0.02752685,-0.04739379,-0.03103637,0.001594543,-0.000538826,0.0006256104,0.5137747,0.336835,0.7555557,-0.0003061295,-0.00156498,0.001599312,0.4382631,-0.4752484,0.7315859,-0.2164392
-0.02810668,-0.04769896,-0.0319519,0.001197815,-0.0004777908,0.0006561279,0.5137747,0.336835,0.7555557,-0.0008773804,-0.00186348,0.000667572,0.4383808,-0.4751687,0.7315519,-0.2164907
-0.0279541,-0.04660033,-0.03222656,0.001747131,-0.0002336502,0.0008392334,0.5047745,0.3308353,0.7705557,-0.0007162094,-0.0007591248,0.0003767014,0.4384941,-0.4750575,0.7315369,-0.2165562
-0.02798461,-0.04638671,-0.03231811,0.001808167,-5.054474e-05,0.0008392334,0.5047745,0.3308353,0.7705557,-0.0007390976,-0.000538826,0.0002708435,0.4385965,-0.474941,0.7315304,-0.2166264
-0.02801513,-0.04678344,-0.03121948,0.001747131,0.0002832413,0.0009002686,0.5047745,0.3308353,0.7705557,-0.0007619858,-0.0009279251,0.00135231,0.4387031,-0.4748108,0.731523,-0.2167206
-0.02676391,-0.04626464,-0.03063964,0.001930237,3.910065e-05,0.0009002686,0.4897745,0.351835,0.764556,0.000494957,-0.0003995895,0.001913071,0.4388183,-0.4746895,0.731499,-0.2168343
-0.02770996,-0.04632568,-0.03079223,0.001991272,-0.0002641678,0.000869751,0.4897745,0.351835,0.764556,-0.0004415512,-0.0004520416,0.001739502,0.4389642,-0.4745621,0.7314674,-0.2169243
-0.02694702,-0.04586791,-0.03097534,0.001899719,-0.0007219315,0.0009918213,0.4897745,0.351835,0.764556,0.0003318787,1.430511e-05,0.001536369,0.4391154,-0.4744486,0.7314302,-0.2169918
-0.02770996,-0.04510497,-0.0316162,0.002052307,-0.001057625,0.001480103,0.4567746,0.306835,0.764556,-0.0004119873,0.0007801056,0.000875473,0.4392942,-0.4743012,0.7314142,-0.2170065
-0.02798461,-0.04568481,-0.03082275,0.002296448,-0.00124073,0.001480103,0.4567746,0.306835,0.764556,-0.0006666183,0.0002069473,0.001642227,0.4395144,-0.4741415,0.731375,-0.2170415
-0.02700805,-0.04528808,-0.03054809,0.002082825,-0.001790047,0.001846313,0.4567746,0.306835,0.764556,0.0003328323,0.0006084442,0.001891136,0.4397503,-0.4739877,0.7313318,-0.2170451
-0.02838134,-0.04513549,-0.03012084,0.002174377,-0.001698494,0.001968384,0.4837747,0.3338352,0.8005557,-0.001011848,0.0007638931,0.002289772,0.4400159,-0.4738019,0.7312967,-0.2170311
-0.028656,-0.04483031,-0.03106689,0.001899719,-0.001667976,0.002304077,0.4837747,0.3338352,0.8005557,-0.001255989,0.001068115,0.001320839,0.4402583,-0.4736088,0.7312933,-0.2169724
-0.02804565,-0.04388427,-0.03060913,0.002052307,-0.002064705,0.002426147,0.4837747,0.3338352,0.8005557,-0.0006122589,0.002012253,0.001752853,0.4405242,-0.4734129,0.7312806,-0.2169028
-0.02767944,-0.04336547,-0.03192138,0.002571106,-0.00212574,0.003128052,0.4837747,0.3188351,0.7765558,-0.0002098083,0.002526283,0.000415802,0.4407878,-0.4731743,0.7313005,-0.2168209
-0.02792358,-0.04290771,-0.03271484,0.002357483,-0.002614021,0.00328064,0.4837747,0.3188351,0.7765558,-0.000412941,0.002975464,-0.0003995895,0.4410581,-0.4729441,0.7313268,-0.2166849
-0.02896118,-0.04156493,-0.03323364,0.002540588,-0.002949715,0.003921509,0.4837747,0.3188351,0.7765558,-0.001399994,0.004303932,-0.0009412766,0.4413633,-0.4726647,0.731384,-0.2164798
-0.02859497,-0.0399475,-0.03536987,0.002906799,-0.002614021,0.004257202,0.4627747,0.3608353,0.7555557,-0.0009841919,0.005901337,-0.003092766,0.4416107,-0.4723641,0.7314957,-0.2162538
-0.02947997,-0.03851318,-0.03616332,0.003181458,-0.002827644,0.004837036,0.4627747,0.3608353,0.7555557,-0.001810074,0.007310867,-0.003900528,0.44188,-0.472016,0.7316418,-0.2159691
-0.02908325,-0.03735351,-0.0375061,0.003334045,-0.00325489,0.005172729,0.4627747,0.3608353,0.7555557,-0.001351357,0.008440971,-0.005254745,0.442144,-0.4716628,0.731807,-0.215641
-0.02722167,-0.03567504,-0.03787231,0.003852844,-0.004231453,0.0052948,0.4897745,0.336835,0.7315558,0.0005741119,0.01009083,-0.005635262,0.4424365,-0.4713235,0.7319483,-0.2153031
-0.02847289,-0.0331726,-0.03903197,0.004585266,-0.006123543,0.005783081,0.4897745,0.336835,0.7315558,-0.0005950928,0.01255798,-0.00681591,0.4428526,-0.4709484,0.7320721,-0.2148468
-0.02734374,-0.03118896,-0.03811645,0.005012512,-0.007771492,0.006362915,0.4897745,0.336835,0.7315558,0.0006275177,0.01450634,-0.005930901,0.4433749,-0.4705565,0.7321591,-0.2143313
-0.02597045,-0.02908325,-0.03793334,0.005897522,-0.01057911,0.007034302,0.4957745,0.3308353,0.764556,0.002101898,0.0166111,-0.005834579,0.444292,-0.4701369,0.7319571,-0.214043
-0.02478027,-0.02642822,-0.03753661,0.007087708,-0.01286793,0.008377075,0.4957745,0.3308353,0.764556,0.0034132,0.01926422,-0.005541801,0.4454007,-0.4696387,0.7317052,-0.2136933
-0.02349853,-0.02276611,-0.03588866,0.007789612,-0.01622486,0.009017944,0.4957745,0.3308353,0.764556,0.004837036,0.02292538,-0.00401783,0.4467314,-0.4691347,0.7313493,-0.2132403
-0.02331543,-0.01974487,-0.03588866,0.008369446,-0.01973438,0.0103302,0.4927747,0.3488351,0.7435559,0.005187988,0.0259428,-0.004161835,0.4482987,-0.4685935,0.7309094,-0.2126489
-0.02301025,-0.01623535,-0.03424072,0.009742737,-0.02263355,0.0115509,0.4927747,0.3488351,0.7435559,0.005681992,0.02944851,-0.002680779,0.4500947,-0.4679826,0.7303889,-0.2119879
-0.0236206,-0.01431274,-0.03292846,0.01044464,-0.02568531,0.01329041,0.4927747,0.3488351,0.7435559,0.005288124,0.03136349,-0.001554489,0.4521116,-0.4672977,0.7298108,-0.2111963
-0.02282714,-0.01254272,-0.03164672,0.01132965,-0.02849293,0.01527405,0.4717746,0.336835,0.7165558,0.006323814,0.0331192,-0.0004777908,0.4543454,-0.4665143,0.7291879,-0.2102842
-0.02386474,-0.01074219,-0.03048705,0.01197052,-0.03111744,0.01701355,0.4717746,0.336835,0.7165558,0.005552292,0.03490067,0.000459671,0.4567724,-0.4656505,0.7285202,-0.2092526
-0.02331543,-0.00866699,-0.02926635,0.01322174,-0.0331316,0.01948547,0.4717746,0.336835,0.7165558,0.006392479,0.03695011,0.001439095,0.4593911,-0.4646339,0.7278436,-0.208131
-0.02395629,-0.007476807,-0.02780151,0.01441193,-0.03481007,0.02183533,0.5257745,0.3278351,0.7525558,0.006066322,0.03810883,0.002645493,0.4621777,-0.463467,0.7271652,-0.2069316
-0.02539062,-0.006774902,-0.02700805,0.01541901,-0.03682423,0.02449036,0.5257745,0.3278351,0.7525558,0.004971504,0.03876877,0.003162384,0.4651479,-0.4621437,0.7264851,-0.2056208
-0.02548217,-0.005249023,-0.02670288,0.01642609,-0.03831959,0.02708435,0.5257745,0.3278351,0.7525558,0.005244255,0.0402441,0.003174782,0.4682708,-0.4606581,0.7258176,-0.2042183
-0.02694702,-0.004425049,-0.02600097,0.01706696,-0.03984547,0.02967834,0.5107746,0.3338352,0.7285559,0.004165649,0.04100513,0.003570557,0.4715339,-0.4590228,0.7251658,-0.2027019
-0.02767944,-0.004577637,-0.02563476,0.01810455,-0.04066944,0.03251648,0.5107746,0.3338352,0.7285559,0.003839493,0.04077816,0.003617287,0.474905,-0.4571984,0.7245555,-0.2011087
-0.02999877,-0.003417969,-0.02456664,0.01902008,-0.04118824,0.03556824,0.5107746,0.3338352,0.7285559,0.00194931,0.04185009,0.004354477,0.4783889,-0.4551716,0.7240053,-0.1994337
-0.03155517,-0.002349854,-0.02642822,0.01963043,-0.03947926,0.03898621,0.5437747,0.3488351,0.7285559,0.0008354187,0.0428133,0.002163887,0.4818404,-0.452899,0.7236125,-0.197723
-0.03228759,-0.0004577637,-0.02819824,0.02060699,-0.03499317,0.04277039,0.5437747,0.3488351,0.7285559,0.0005483627,0.04458237,7.820129e-05,0.4851243,-0.4503049,0.7234858,-0.1960782
-0.03228759,-0.001068115,-0.02734374,0.02219391,-0.03163624,0.04652405,0.5437747,0.3488351,0.7285559,0.001003265,0.04383183,0.000620842,0.4883229,-0.4473855,0.7235735,-0.1944932
-0.03958129,-0.003875732,-0.02783203,0.02243805,-0.02498341,0.05049133,0.5767746,0.3098352,0.6985559,-0.005839348,0.04086208,-0.0001487732,0.4912107,-0.4441299,0.7240252,-0.1929968
-0.03869628,-0.004364014,-0.02676391,0.02262115,-0.02135181,0.05332947,0.5767746,0.3098352,0.6985559,-0.004501343,0.0401926,0.0006551743,0.493935,-0.4406477,0.7246906,-0.191523
-0.03298949,-0.0002441406,-0.02645873,0.02353668,-0.0213213,0.05592346,0.5767746,0.3098352,0.6985559,0.001673698,0.04411602,0.0006885529,0.4967149,-0.4369771,0.7254141,-0.1899987
-0.03082275,0.004455565,-0.02612304,0.02484894,-0.02342701,0.05879211,0.5887747,0.336835,0.7015558,0.004333496,0.04860592,0.0007314682,0.4996835,-0.4331174,0.726116,-0.1883633
-0.0342102,0.005218504,-0.0258789,0.02610016,-0.02467823,0.06178284,0.5887747,0.336835,0.7015558,0.001461029,0.04914093,0.000667572,0.5027921,-0.4290503,0.7268305,-0.1866366
-0.03848266,0.005249022,-0.02532958,0.02707672,-0.02431202,0.06523132,0.5887747,0.336835,0.7015558,-0.002277374,0.04892254,0.0009021759,0.5059454,-0.424736,0.7276353,-0.184838
-0.04080199,0.005859373,-0.02487182,0.02783966,-0.02394581,0.06858826,0.5887161,0.3366104,0.7013605,-0.00404644,0.04926205,0.001042366,0.5091333,-0.4201866,0.7285276,-0.1829579
-0.03939819,0.006317137,-0.02377319,0.02927399,-0.02333546,0.07142639,0.5887161,0.3366104,0.7013605,-0.002079964,0.0494318,0.001815796,0.5123538,-0.4154,0.729488,-0.1810601
-0.0389099,0.004608152,-0.02062988,0.03003693,-0.02437305,0.07414246,0.5887161,0.3366104,0.7013605,-0.001010895,0.04741383,0.004622459,0.5156731,-0.4104305,0.7304547,-0.1790587
-0.04040527,0.003417967,-0.01864624,0.03052521,-0.02751637,0.07640076,0.5887161,0.3156106,0.6773605,-0.001904488,0.04589558,0.00624752,0.5191907,-0.4053416,0.7313309,-0.1768897
-0.04113769,0.003814695,-0.01568603,0.03128815,-0.0310564,0.07850647,0.5887161,0.3156106,0.6773605,-0.00201416,0.04594517,0.008822441,0.522932,-0.4001345,0.7320886,-0.1745626
-0.04342651,0.00350952,-0.01397705,0.03162384,-0.03508472,0.08082581,0.5887161,0.3156106,0.6773605,-0.003655434,0.04527092,0.01011753,0.5269259,-0.3948185,0.7327161,-0.1720302
-0.04812621,0.004821775,-0.01126098,0.03281403,-0.03941822,0.08244324,0.621716,0.3066104,0.6623605,-0.007688522,0.04619884,0.01238441,0.5311829,-0.3894003,0.7331638,-0.1693597
-0.05203246,0.00552368,-0.008361815,0.03318024,-0.04362965,0.08491516,0.621716,0.3066104,0.6623605,-0.01090622,0.04649067,0.01480389,0.5356879,-0.3838613,0.7334676,-0.1664749
-0.05581664,0.005310057,-0.005950928,0.03397369,-0.04774952,0.08708191,0.621716,0.3066104,0.6623605,-0.01386261,0.04573631,0.016675,0.5409319,-0.3774889,0.7338287,-0.16245
-0.05932616,0.004302977,-0.002380371,0.03455353,-0.05122852,0.08906555,0.651716,0.2796106,0.6593606,-0.01652718,0.04416275,0.01966,0.5464695,-0.3709367,0.7339808,-0.1582688
-0.06164549,0.003143309,0.0008544903,0.03482819,-0.0548296,0.09114075,0.651716,0.2796106,0.6593606,-0.0179882,0.04240894,0.02226734,0.5522725,-0.3642322,0.7339185,-0.1539258
-0.06237791,0.001403807,0.00463867,0.03507233,-0.05797291,0.09309387,0.651716,0.2796106,0.6593606,-0.0178566,0.04005432,0.02538395,0.5583026,-0.3573993,0.7336351,-0.1494749
-0.06515501,0.001953123,0.008056637,0.03546906,-0.06032276,0.09507751,0.6518332,0.2438644,0.6115949,-0.01976204,0.03995514,0.02809715,0.5645259,-0.3503754,0.7331843,-0.1448692
-0.06658934,0.0001220684,0.01037597,0.03592682,-0.06242847,0.09672546,0.6518332,0.2438644,0.6115949,-0.02032852,0.0374527,0.02968121,0.570882,-0.3432236,0.7325538,-0.1401921
-0.06875609,-0.001403809,0.01190185,0.03540802,-0.06374073,0.09886169,0.6518332,0.2438644,0.6115949,-0.02175236,0.035326,0.03055382,0.576399,-0.3368266,0.7319558,-0.1361924
-0.06961058,-0.003479004,0.01351928,0.03488922,-0.06432056,0.1010895,0.6908332,0.2648645,0.5875949,-0.02186584,0.03261757,0.03151321,0.5819057,-0.3303041,0.7313298,-0.1320387
-0.07192992,-0.006072998,0.01626586,0.03424835,-0.06380177,0.1030731,0.6908332,0.2648645,0.5875949,-0.02345181,0.02935982,0.03360462,0.5873324,-0.3236641,0.7307163,-0.1277623
-0.07214354,-0.006500244,0.01821899,0.03376007,-0.06328297,0.1052094,0.6908332,0.2648645,0.5875949,-0.02293777,0.02823639,0.03490543,0.5926955,-0.3168916,0.7301154,-0.1233639
-0.0746765,-0.007995604,0.02069091,0.03342438,-0.06221485,0.1070709,0.684833,0.2438644,0.5815948,-0.02475357,0.02601528,0.03673172,0.5979464,-0.3099906,0.7295415,-0.1188769
-0.07482909,-0.01156616,0.02236938,0.03211212,-0.06181812,0.1085052,0.684833,0.2438644,0.5815948,-0.02420139,0.02168941,0.03777218,0.6030995,-0.3030362,0.7289615,-0.1142493
-0.07504271,-0.013031,0.02352905,0.03101349,-0.06239796,0.1103668,0.684833,0.2438644,0.5815948,-0.02371883,0.01943874,0.03829098,0.6082163,-0.2960043,0.7283359,-0.1094506
-0.07440184,-0.01513672,0.02429198,0.02899933,-0.06389332,0.1130524,0.7717648,0.1537961,0.5605167,-0.02238464,0.0165062,0.03840828,0.6133316,-0.2888992,0.7276449,-0.1043706
-0.07717894,-0.01681518,0.02505492,0.0273819,-0.0650835,0.1152802,0.7717648,0.1537961,0.5605167,-0.02447605,0.01396465,0.03852177,0.6184307,-0.2817254,0.7268841,-0.09905966
-0.07775877,-0.01730346,0.0265808,0.02542877,-0.06581593,0.1174164,0.7717648,0.1537961,0.5605167,-0.02438068,0.01257706,0.03939724,0.6234779,-0.2745006,0.7260712,-0.09351332
-0.08169554,-0.01937866,0.02984618,0.02390289,-0.06609058,0.1193085,0.7657648,0.1807962,0.5125168,-0.02765656,0.009570122,0.04201412,0.628453,-0.2672153,0.7252156,-0.08777651
-0.0831909,-0.01940918,0.03073119,0.02210236,-0.06630421,0.1208038,0.7657648,0.1807962,0.5125168,-0.02850723,0.0085783,0.04225349,0.6333426,-0.2599049,0.7243107,-0.08185428
-0.08349608,-0.02120971,0.03228759,0.02036285,-0.06606007,0.1217499,0.7657648,0.1807962,0.5125168,-0.02818966,0.005791664,0.04317093,0.6381182,-0.2525952,0.723365,-0.07578584
-0.0826721,-0.02304077,0.03384399,0.01828766,-0.06599903,0.1231842,0.8167648,0.126796,0.5125168,-0.02676105,0.002944946,0.04409313,0.6427855,-0.2452781,0.7223789,-0.06952565
-0.0807495,-0.02365112,0.03482055,0.01605988,-0.06676197,0.1244049,0.8167648,0.126796,0.5125168,-0.0242548,0.001293182,0.0444355,0.6473848,-0.2379785,0.721306,-0.06306057
